can_select,chance_of_playing_next_round,chance_of_playing_this_round,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,ep_next,ep_this,event_points,form,in_dreamteam,now_cost,points_per_game,selected_by_percent,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank_type,creativity_rank_type,threat_rank_type,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank_type,form_rank_type,points_per_game_rank_type,selected_rank_type,starts_per_90,clean_sheets_per_90,position_name,age,years_in_team,status_a,status_d,status_i,status_s,team_name_Arsenal,team_name_Aston Villa,team_name_Bournemouth,team_name_Brentford,team_name_Brighton,team_name_Burnley,team_name_Chelsea,team_name_Crystal Palace,team_name_Everton,team_name_Fulham,team_name_Leeds,team_name_Liverpool,team_name_Man City,team_name_Man Utd,team_name_Newcastle,team_name_Nott'm Forest,team_name_Spurs,team_name_Sunderland,team_name_West Ham,team_name_Wolves
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,50,0.0,0.6,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,246,246,241,246,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,134,80,247,77,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,50,2.3,0.3,73,0,0,0,0,0.0,14.6,2251,1,3,6,38,2,0,0,3,0,0,2,384,356.6,284.2,131.0,77.2,0,27,0.83,2.38,3.21,37.37,81,90,115,95,10.0,10.0,10.0,0.03,0.0,0.1,0.13,1.49,1.52,155,101,91,140,1.08,0.24,Midfielder,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,50,1.6,0.2,38,0,0,0,0,0.0,7.6,846,0,2,2,17,0,0,0,2,0,0,1,179,157.0,249.5,32.0,43.8,0,8,0.23,1.75,1.98,16.41,128,101,150,129,10.0,10.0,10.0,0.02,0.0,0.19,0.21,1.75,1.81,158,104,135,156,0.85,0.21,Midfielder,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,50,1.0,0.2,3,0,0,0,0,0.0,0.6,11,0,0,0,2,0,0,0,0,0,0,0,11,10.0,0.3,2.0,1.2,0,0,0.0,0.0,0.0,0.35,170,182,175,177,10.0,10.0,10.0,0.0,0.0,0.0,0.0,2.86,16.36,217,163,175,208,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,50,1.0,0.2,2,0,0,0,0,0.0,0.4,23,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.5,0.0,0.0,0,0,0.0,0.02,0.02,0.69,257,179,252,257,10.0,10.0,10.0,0.0,0.0,0.08,0.08,2.7,0.0,176,122,170,203,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,50,1.4,0.2,43,0,0,0,0,0.0,8.6,1435,0,0,3,25,0,0,0,6,0,0,0,255,259.6,196.1,89.0,54.4,0,15,0.62,0.91,1.53,26.43,105,119,129,124,10.0,10.0,10.0,0.04,0.0,0.06,0.1,1.66,1.57,199,145,151,176,0.94,0.19,Midfielder,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,45,0.0,0.2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,242,242,237,242,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,291,72,243,195,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,45,1.0,0.2,10,0,0,0,0,0.0,2.2,53,0,0,0,2,0,0,0,0,0,0,0,30,8.0,4.5,3.0,1.2,0,0,0.15,0.0,0.15,1.79,172,174,173,176,10.0,10.0,10.0,0.25,0.0,0.0,0.25,3.04,3.4,297,78,168,180,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,45,1.0,0.1,8,0,0,0,0,0.0,1.8,112,0,0,0,1,0,0,0,0,0,0,0,32,27.8,15.8,10.0,5.4,0,0,0.12,0.04,0.16,1.89,161,169,166,167,10.0,10.0,10.0,0.1,0.0,0.03,0.13,1.52,0.8,224,5,159,243,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,45,0.0,0.1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,196,196,188,196,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,234,15,197,259,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,45,1.0,0.1,1,0,0,0,0,0.0,0.2,3,0,0,0,0,0,0,0,0,0,0,0,5,2.6,0.1,0.0,0.3,0,0,0.0,0.0,0.0,0.0,179,184,233,182,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,287,68,166,262,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.4,,0,0.0,0,75,5.3,13.2,185,0,0,0,0,0.0,24.7,2921,18,6,9,45,0,0,0,5,0,0,32,739,849.4,400.0,1181.0,242.4,0,34,18.58,2.2,20.77,45.12,4,5,3,4,10.0,10.0,10.0,0.57,0.0,0.07,0.64,1.39,1.39,7,61,5,7,1.05,0.28,Forward,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.1,,0,0.0,0,60,1.1,1.3,9,0,0,0,0,0.0,1.5,167,0,0,0,4,0,0,0,0,0,0,0,32,18.2,30.6,12.0,5.8,0,1,0.13,0.04,0.17,3.54,31,29,34,31,10.0,10.0,10.0,0.07,0.0,0.02,0.09,1.91,2.16,24,47,32,33,0.54,0.0,Forward,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,45,0.0,0.8,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,41,41,41,41,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,55,8,42,46,0.0,0.0,Forward,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.3,,0,0.0,0,45,4.5,0.5,9,0,0,0,0,0.0,2.0,180,0,0,1,1,0,0,0,0,0,3,1,46,40.4,0.0,0.0,4.1,0,2,0.0,0.0,0.0,1.88,27,59,46,27,10.0,10.0,10.0,0.0,1.5,0.0,0.0,0.94,0.5,16,44,2,45,1.0,0.5,Goalkeeper,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.3,,0,0.0,0,45,2.9,5.9,103,0,0,0,0,0.0,22.9,3240,0,1,7,58,0,0,0,5,0,91,6,366,849.8,10.0,0.0,85.8,0,36,0.0,0.01,0.01,53.1,5,15,58,6,10.0,10.0,10.0,0.0,2.53,0.0,0.0,1.48,1.61,29,57,21,10,1.0,0.19,Goalkeeper,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,40,0.0,0.3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,43,33,18,43,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,47,16,43,55,0.0,0.0,Goalkeeper,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,40,0.0,0.3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,55,46,31,55,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,60,29,55,59,0.0,0.0,Goalkeeper,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,40,0.0,0.3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,46,37,22,46,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51,20,46,61,0.0,0.0,Goalkeeper,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.9,,0,0.0,0,45,0.0,0.3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,202,201,200,202,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,86,107,202,167,0.0,0.0,Defender,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.9,,0,0.0,0,45,0.0,0.2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,213,212,212,213,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,132,153,213,185,0.0,0.0,Defender,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.9,,0,0.0,0,45,0.0,2.4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,209,208,208,209,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,118,139,209,40,0.0,0.0,Defender,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.9,,0,0.0,0,45,1.8,0.9,44,0,0,0,0,0.0,9.8,2081,0,1,4,42,1,0,0,5,0,0,0,223,425.4,115.7,128.0,66.9,0,23,0.81,1.02,1.83,35.69,51,66,56,64,10.0,10.0,10.0,0.04,0.0,0.04,0.08,1.54,1.82,63,84,93,77,0.99,0.17,Defender,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.9,,0,0.0,0,45,2.1,3.9,63,0,0,0,0,0.0,14.0,2399,1,1,3,44,0,0,0,5,0,0,7,313,504.4,530.1,173.0,120.8,0,26,1.09,2.43,3.52,39.85,42,11,37,19,10.0,10.0,10.0,0.04,0.0,0.09,0.13,1.49,1.65,87,108,80,29,0.98,0.11,Defender,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.9,,0,0.0,0,45,3.2,0.6,19,0,0,0,0,0.0,4.2,385,1,0,2,8,0,0,0,1,0,0,0,59,116.4,83.7,40.0,24.0,0,5,0.44,0.31,0.75,9.44,105,87,97,106,10.0,10.0,10.0,0.1,0.0,0.07,0.17,2.21,1.87,102,123,29,140,1.17,0.47,Defender,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.9,,0,0.0,0,45,1.4,0.2,18,0,0,0,0,0.0,4.0,959,0,0,1,17,0,0,0,4,0,0,0,113,189.6,54.7,4.0,24.9,0,10,0.05,0.25,0.3,17.21,96,97,126,103,10.0,10.0,10.0,0.0,0.0,0.02,0.02,1.62,1.6,97,118,111,194,0.94,0.09,Defender,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.9,,0,0.0,0,45,2.8,0.3,42,0,0,0,0,0.0,9.3,856,2,2,2,21,0,0,0,0,0,0,1,99,213.6,101.0,52.0,36.8,0,10,0.38,0.8,1.18,15.36,86,77,94,90,10.0,10.0,10.0,0.04,0.0,0.08,0.12,1.61,2.21,104,125,47,161,1.05,0.21,Defender,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.9,,0,0.0,0,45,2.6,1.4,87,0,0,0,0,0.0,19.3,2960,1,1,7,47,0,0,0,6,1,0,7,406,736.6,261.8,182.0,118.3,0,33,1.32,1.41,2.73,44.67,15,27,32,24,10.0,10.0,10.0,0.04,0.0,0.04,0.08,1.36,1.43,119,140,55,54,1.0,0.21,Defender,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.9,,0,0.0,0,45,2.8,0.3,59,0,0,0,0,0.0,13.1,1694,0,0,6,24,0,0,0,5,0,0,7,249,273.0,147.2,59.0,48.1,0,19,0.47,1.31,1.78,24.83,75,58,87,75,10.0,10.0,10.0,0.02,0.0,0.07,0.09,1.32,1.28,73,94,45,175,1.01,0.32,Defender,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.9,,0,0.0,0,45,2.8,0.2,39,0,0,0,0,0.0,8.7,885,0,1,4,11,0,0,0,1,0,0,2,167,198.4,49.7,55.0,30.2,0,11,0.25,0.28,0.53,14.26,95,101,92,101,10.0,10.0,10.0,0.03,0.0,0.03,0.06,1.45,1.12,72,93,44,201,1.12,0.41,Defender,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,40,0.5,0.7,1,0,0,0,0,0.0,0.2,19,0,0,0,2,0,0,0,0,0,0,0,-2,7.0,0.6,0.0,0.7,0,0,0.0,0.0,0.0,0.44,135,137,148,137,10.0,10.0,10.0,0.0,0.0,0.0,0.0,2.08,9.47,162,23,142,102,0.0,0.0,Defender,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,40,0.0,0.6,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,193,192,190,193,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,209,70,193,137,0.0,0.0,Defender,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,40,0.0,0.5,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,183,182,178,183,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,195,56,183,144,0.0,0.0,Defender,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.2,,0,0.0,0,65,4.0,4.1,145,0,0,0,0,0.0,22.3,2597,10,5,6,40,0,0,0,1,0,0,12,536,670.6,578.0,856.0,210.7,0,28,9.19,4.03,13.22,37.05,23,46,12,16,10.0,10.0,10.0,0.32,0.0,0.14,0.46,1.28,1.39,47,261,22,29,0.97,0.21,Midfielder,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.1,,0,0.0,0,60,3.4,0.9,95,0,0,0,0,0.0,15.8,1651,5,6,6,29,0,0,0,2,0,0,1,288,355.4,281.8,404.0,103.0,0,19,4.57,1.67,6.24,27.9,83,92,54,78,10.0,10.0,10.0,0.25,0.0,0.09,0.34,1.52,1.58,71,239,52,65,1.04,0.33,Midfielder,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.1,,0,0.0,0,60,0.9,0.2,7,0,0,0,0,0.0,1.2,161,0,0,0,3,0,0,0,2,0,0,0,25,24.0,59.6,18.0,10.1,0,1,0.09,0.32,0.41,2.82,164,149,160,160,10.0,10.0,10.0,0.05,0.0,0.18,0.23,1.58,1.68,57,225,182,194,0.56,0.0,Midfielder,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.1,,0,0.0,0,60,3.2,1.0,102,0,0,0,0,0.0,17.0,1831,6,5,4,33,0,0,0,6,0,0,8,398,523.8,448.9,615.0,159.1,0,20,4.13,4.99,9.12,28.41,47,64,30,45,10.0,10.0,10.0,0.2,0.0,0.25,0.45,1.4,1.62,75,243,57,59,0.98,0.2,Midfielder,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.0,,0,0.0,0,55,2.4,0.3,59,0,0,0,0,0.0,10.7,1155,2,3,2,22,0,0,0,3,0,0,5,224,250.8,268.9,362.0,87.7,0,14,2.82,1.32,4.14,22.1,107,94,59,85,10.0,10.0,10.0,0.22,0.0,0.1,0.32,1.72,1.71,114,204,88,122,1.09,0.16,Midfielder,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.0,,0,0.0,0,55,2.1,0.2,45,0,0,0,0,0.0,8.2,676,1,4,1,15,0,0,0,0,0,0,1,176,196.6,311.6,187.0,69.1,0,8,1.15,1.93,3.08,12.66,120,84,105,105,10.0,10.0,10.0,0.15,0.0,0.26,0.41,1.69,2.0,123,213,106,166,1.07,0.13,Midfielder,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.0,,0,0.0,0,55,3.4,0.3,89,0,0,0,0,0.0,16.2,1839,5,3,6,30,0,0,0,5,0,0,8,404,394.6,268.1,304.0,97.0,0,22,2.74,1.5,4.24,30.09,74,95,68,81,10.0,10.0,10.0,0.13,0.0,0.07,0.2,1.47,1.47,125,215,47,121,1.08,0.29,Midfielder,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.0,,0,0.0,0,55,2.4,0.2,50,0,0,0,0,0.0,9.1,929,2,3,2,20,1,0,0,1,0,0,2,209,211.4,322.5,219.0,75.3,0,11,2.76,2.04,4.8,14.27,117,79,90,99,10.0,10.0,10.0,0.27,0.0,0.2,0.47,1.38,1.94,96,186,85,217,1.07,0.19,Midfielder,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.0,,0,0.0,0,55,0.0,0.1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,290,290,288,290,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,124,214,290,270,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,50,2.2,0.3,74,0,0,0,0,0.0,14.8,1958,2,1,7,28,0,0,0,4,0,0,3,358,363.2,507.5,247.0,111.7,0,22,2.51,2.62,5.13,30.15,79,55,80,72,10.0,10.0,10.0,0.12,0.0,0.12,0.24,1.39,1.29,200,146,98,120,1.01,0.32,Midfielder,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,50,2.6,2.9,87,0,0,0,0,0.0,17.4,2660,3,1,8,40,0,0,0,6,1,0,7,490,515.4,343.7,193.0,105.2,0,31,3.1,1.21,4.31,39.54,50,74,104,75,10.0,10.0,10.0,0.1,0.0,0.04,0.14,1.34,1.35,204,150,73,38,1.05,0.27,Midfielder,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,50,2.4,0.6,75,0,0,0,0,0.0,15.0,1508,5,2,2,33,0,0,0,8,0,0,6,299,415.8,415.8,318.0,114.7,0,14,4.01,2.29,6.3,29.23,66,68,66,69,10.0,10.0,10.0,0.24,0.0,0.14,0.38,1.74,1.97,205,151,82,82,0.84,0.12,Midfielder,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,50,1.9,0.2,30,0,0,0,0,0.0,6.0,507,1,1,0,13,0,0,0,0,0,0,2,130,124.2,143.2,69.0,33.6,0,4,0.82,1.16,1.98,9.28,138,128,136,138,10.0,10.0,10.0,0.15,0.0,0.21,0.36,1.65,2.31,201,147,119,205,0.71,0.0,Midfielder,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,50,1.5,0.2,6,0,0,0,0,0.0,1.2,170,0,0,1,1,0,0,0,1,0,0,0,27,28.6,66.3,12.0,10.7,0,3,0.16,0.15,0.31,1.98,160,147,165,159,10.0,10.0,10.0,0.08,0.0,0.08,0.16,1.05,0.53,133,79,142,162,1.59,0.53,Midfielder,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,50,1.0,0.2,1,0,0,0,0,0.0,0.2,8,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.8,0.0,0.1,0,0,0.0,0.0,0.0,0.0,184,178,255,184,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,180,126,171,222,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,50,0.0,0.2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,269,269,266,269,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,207,153,269,178,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,50,2.1,0.2,52,0,0,0,0,0.0,10.4,1003,1,5,2,22,0,0,0,6,0,0,4,243,328.8,230.4,129.0,68.5,0,10,0.8,1.0,1.8,18.89,89,109,116,106,10.0,10.0,10.0,0.07,0.0,0.09,0.16,1.7,1.97,186,132,101,200,0.9,0.18,Midfielder,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.5,,0,0.0,0,50,0.0,0.2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,275,275,272,275,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,216,162,275,219,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,45,0.0,0.2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,234,234,227,234,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,278,59,235,152,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,45,0.0,0.1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,227,227,220,227,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,271,52,228,269,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,1.0,,0,0.0,0,45,0.0,0.1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,216,216,208,216,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,256,37,217,266,0.0,0.0,Midfielder,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0,0,0,0,0,2.2,,0,0.0,0,65,4.2,5.3,125,0,0,0,0,0.0,19.2,2109,10,5,7,37,0,0,0,5,0,0,21,484,550.2,331.3,676.0,155.8,0,24,9.58,1.36,10.94,37.4,11,11,15,14,10.0,10.0,10.0,0.41,0.0,0.06,0.47,1.6,1.58,12,49,8,12,1.02,0.3,Forward,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
